SiteId,Site_Name,Site_Brand,Sites_Address_Line_1,Site_Suburb,Site_State,Site_Post_Code,Site_Latitude,Site_Longitude
61477750,Ampol Foodary Eagleby,Ampol,19-29 Riverhills Road,Eagleby,QLD,4207,-27.701143,153.200377
61477751,7-Eleven Tingalpa North,7 Eleven,415-417 Wondall Road,Tingalpa,QLD,4173,-27.467545,153.152482
61477752,7-Eleven Logan Reserve,7 Eleven,2-14 Bayes Road,Logan Reserve,QLD,4133,-27.696754,153.102664
61477753,Coles Express Acacia Ridge,Coles Express,1180-1198 Beaudesert Road,Acacia Ridge,QLD,4110,-27.577615,153.025942
61477754,7-Eleven Redland Bay,7 Eleven,75 Boundary Street,Redland Bay,QLD,4165,-27.608416,153.289552
61477755,BP Coopers Plains,BP,958 Beaudesert Road,Coopers Plains,QLD,4108,-27.567085,153.024337
61477756,Lowes Emerald Opt,BP,Wills Road,Emerald,QLD,4720,-23.488237,148.144537
61477758,Pacific Fuel Solutions Paget,Pacific Fuel Solutio,15 Turbo Drive,Paget,QLD,4740,-21.186862,149.154106
61477759,Pacific Fuel Solutions Mount St John,Pacific Fuel Solutio,2 Kelli Street,Townsville,QLD,4818,-19.250005,146.735767
61477760,7-Eleven Everton Hills,7 Eleven,997-1003 South Pine Road,Everton Hills,QLD,4053,-27.391003,152.971999
61477761,7-Eleven Helensvale,7 Eleven,104 Helensvale Road,Helensvale,QLD,4212,-27.895627,153.326737
61477762,7-Eleven Gaythorne,7 Eleven,399 Samford Road,Gaythorne,QLD,4051,-27.416965,152.982106
61477763,Coles Express Alderley,Coles Express,442-444 Enoggera Road,Alderley,QLD,4051,-27.426838,153.001642
61477764,Coles Express Pimpama,Coles Express,136 Pimpama Jacobs Well Road,Pimpama,QLD,4209,-27.813553,153.292039
61477765,Ampol Foodary Redbank Plains,Ampol,580 Redbank Plains Rd,Redbank Plains,QLD,4301,-27.641135,152.848313
61477766,United Southport,United,31 Ferry Road,Southport,QLD,4215,-27.974737,153.410479
61477767,Coles Express Brendale,Coles Express,2 Linkfield Road,Brendale,QLD,4500,-27.328162,152.987194
61477768,The Oaks Store,Independent,49 Burnett Heads Road,Burnett Heads,QLD,4670,-24.770335,152.414101
61477769,7-Eleven Pimpama Central,7 Eleven,Cnr Yawalpa Road & Attenborough Boulevard,Pimpama,QLD,4209,-27.819169,153.288964
61477770,Freedom Fuels Bundall,Freedom Fuels,88 Bundall Road,Bundall,QLD,4217,-28.006291,153.412444
61477771,Eacham Fuels,Independent,8 Pioneer Avenue,Malanda,QLD,4885,-17.354314,145.603927
61477772,7-Eleven Flagstone,7 Eleven,1 Cusack Lane,Jimboomba,QLD,4280,-27.812521,152.977648
61477774,Shell Reddy Express Coomera Truck Stop,Reddy Express,487 Old Pacific Highway,Coomera,QLD,4209,-27.855064,153.310003
61477775,Ampol Foodary Narangba,Ampol,2 Steel Street,Narangba,QLD,4504,-27.202591,153.010822
61477776,Freedom Fuels Underwood,Freedom Fuels,79 Compton,Woodridge,QLD,4114,-27.618592,153.105967
61477777,7-Eleven Flagstone Central,7 Eleven,Cnr Homestead & Wild Mint Drives,Jimboomba,QLD,4280,-27.808279,152.951221
61477778,United Archerfield,United,141 Balham Road,Archerfield,QLD,4108,-27.560896,153.010033
61477779,7-Eleven West Ipswich,7 Eleven,353-357 Brisbane Street,West Ipswich,QLD,4305,-27.621979,152.747545
61477780,7-Eleven Burpengary East,7 Eleven,136 Uhlmann Road,Burpengary,QLD,4505,-27.139537,152.982805
61477781,United Pimpama,United,27 Dixon Drive,Pimpama,QLD,4209,-27.824824,153.317785
61477782,United Carrara,United,171 Nerang Broadbeach Road,Carrara,QLD,4211,-27.998884,153.355489
61477783,Freedom Fuels Redland Bay Road,Freedom Fuels,110-112 Redland Bay Road,Capalaba,QLD,4157,-27.529402,153.196846
61477784,BP Aratula Truckstop,BP,6883 Cunningham Highway,Aratula,QLD,4309,-27.991948,152.539021
61477786,7-Eleven Kallangur,7 Eleven,1 Ferrier Street,Kallangur,QLD,4503,-27.251614,152.991355
61477787,Coles Express Kedron Inbound,Coles Express,505 Gympie Road,Kedron,QLD,4031,-27.397858,153.031876
61477788,BP Opt Bohle,BP,811 Ingham Road,Bohle,QLD,4818,-19.259989,146.722849
61477789,EG Ampol Upper Coomera,EG Ampol,1 Days Road,Upper Coomera,QLD,4209,-27.856552,153.304604
61477792,BP Lights On The Hill Roadhouse,BP,61 Richmond Hill Drive,Hughenden,QLD,4821,-20.839855,144.173197
61477793,Freedom Fuels Laidley,Freedom Fuels,32 Vaux Street,Laidley,QLD,4341,-27.645544,152.389726
61477796,Killarney Co-op Service Station,Independent,32-42 Ivy Street,Killarney,QLD,4373,-28.333885,152.297074
61477799,Katheen Ziebarth Service Station,Independent,149 Eastern Drive,Gatton,QLD,4343,-27.555142,152.302489
61477800,Liberty Gayndah,Liberty,11-15 Dalgangal Road,Gayndah,QLD,4625,-25.619554,151.609156
61477801,Central Garage Cambooya,Independent,74 Eton Street,Cambooya,QLD,4358,-27.706321,151.864126
61477802,Rubyvale Friendly Grocer,Independent,6 Keilambete Road,Rubyvale,QLD,4702,-23.419753,147.697921
61477804,Stratford Driveway Discount Fuels,Independent,2-4 Rinks Close,Stratford,QLD,4870,-16.874296,145.734289
61477805,Mobil Edmonton Central,Mobil,59-63 Hambleton Drive,Edmonton,QLD,4869,-17.021689,145.727032
61477808,United Wondai (Unmanned),United,4 East St,Wondai,QLD,4606,-26.298101,151.867337
61477809,Raff Group (BP),Independent,116 Yandilla Street,Pittsworth,QLD,4356,-27.716851,151.631878
61477810,The Victory Store,Independent,46 Bath Terrace,Gympie,QLD,4570,-26.175061,152.680198
61477813,North Coast Petroleum,Liberty,34 Commerce Circuit,Yatala North,QLD,4207,-27.743131,153.219499
61477820,Texas Motors,Independent,41 High Street,Texas,QLD,4385,-28.854985,151.171132
61477821,Mobil Lowood,Independent,48 Railway Street,Lowood,QLD,4311,-27.462589,152.582215
61477832,Liberty Bauhinia Roadhouse,Liberty,25885 Dawson Highway,Bauhinia,QLD,4718,-24.570466,149.292043
61477837,BP Port Douglas,BP,5946 Davidson Street,Craiglie,QLD,4877,-16.537495,145.469038
61477838,Woodgate Beach Kiosk and Fuel,Independent,88  Esplanade,Woodgate Beach,QLD,4660,-25.110472,152.567449
61477839,Wondecla Roadhouse,Independent,1190 Longlands Gap Road,Wondecla,QLD,4887,-17.409298,145.391638
61477841,Badu Express,Independent,189 Tamwoy Street,Badu Island,QLD,4875,-10.163356,142.166383
61477842,Liberty Glen Aplin,Liberty,27359 New England Highway,Glen Alpin,QLD,4381,-28.740151,151.878076
61477843,Liberty Moore Park Beach,Liberty,120 Moore Park Road,Moore Park,QLD,4670,-24.728749,152.284156
61477844,Imbil Friendly Grocer,Independent,100 Yabba Road,Imbil,QLD,4570,-26.460058,152.674999
61477845,Puma Taylors Beach Holiday Park,Independent,87-99 John Dory Street,Taylors Beach,QLD,4850,-18.624907,146.325976
61477850,South Kolan General Store,Independent,2216 Bundaberg-Gin Gin Road,South Kolan,QLD,4670,-24.931096,152.183716
61477851,Ravenshoe Service Station,Independent,16-18 Moffat Street,Ravenshoe,QLD,4888,-17.612656,145.487356
61477852,Liberty Emerald,Liberty,25 Wills Road,Emerald,QLD,4720,-23.489068,148.144267
61477853,7-Eleven Westbrook,7 Eleven,81 Main Street,Westbrook,QLD,4350,-27.607336,151.872496
61477855,7-Eleven Mango Hill,7 Eleven,12-34 Halpine Drive,Mango Hill,QLD,4509,-27.243694,153.025528
61477856,Freedom Fuels Geebung,Freedom Fuels,235 Robinson Road,Geebung,QLD,4034,-27.368371,153.048886
61477857,BP Blackall OPT,BP,10 Shamrock Street,Blackall,QLD,4472,-24.427996,145.475089
61477859,United Toowoomba Depot (Unmanned),United,57 Heinemann Road,Wellcamp,QLD,4350,-27.544835,151.859452
61477860,NightOwl Caltex Westcourt,Caltex,246-250 Mulgrave Rd,Westcourt,QLD,4870,-16.933042,145.756437
61477861,Liberty Goondiwindi,Liberty,2-4 Racecourse Road,Goondiwindi,QLD,4390,-28.536142,150.314437
61477862,Liberty Bowen,Liberty,4 Lauriston Street,Bowen,QLD,4805,-20.014306,148.191628
61477863,Liberty Miles,Liberty,"66 McNulty St, Miles QLD 4415, Australia",Miles,QLD,4415,-26.66127,150.1892
61477864,Liberty Kingaroy,Liberty,125 Youngman Street,Kingaroy,QLD,4610,-26.536585,151.836379
61477867,Ampol Dimbulah Onestop,Ampol,22 Stephens Street,Dimbulah,QLD,4872,-17.147071,145.105888
61477868,Aurukun Bowsers,Independent,Lot 509 Kang Kang Road,Arurukun,QLD,4892,-13.354999,141.731248
61477870,Hope Vale Service Station,Independent,Lot 31 Muni Street,Hope Vale,QLD,4895,-15.294262,145.109986
61477871,Theodore Fuels,Independent,95 The Boulevard,Theodore,QLD,4719,-24.942352,150.075979
61477874,Ampol Golden Nugget Roadhouse,Ampol,690 Bruce Hwy,Kybong,QLD,4570,-26.238351,152.699153
61477875,Crystal Creek Servo,Mobil,8 Barrilgie Road,Rollingstone,QLD,4816,-18.950765,146.284762
61477877,7-Eleven Springfield,7 Eleven,51-65 Springfield Parkway,Springfield,QLD,4300,-27.652003,152.921113
61477878,United Moonie (Unmanned),United,LOT 37 Leichhardt Hwy,Moonie,QLD,4406,-27.716902,150.369293
61477879,Doomadgee Roadhouse,Independent,Cnr Goodeedawa Rd & National Hwy 1,Doomadgee ,QLD,4830,-17.937106,138.831295
61477880,Valley Rural Services,Independent,4856 Eungella Road,Finch Hatton,QLD,4756,-21.134488,148.664971
61477881,Royal Queensland Yacht Squadron,Independent,578 Royal Esplanade,Manly,QLD,4179,-27.460393,153.190531
61477882,Ampol Morayfield,Ampol,377 Morayfield Road,Morayfield,QLD,4506,-27.120013,152.955868
61477883,7-Eleven Rothwell,7 Eleven,726 Deception Bay Road,Rothwell,QLD,4022,-27.211453,153.046588
61477885,7-Eleven Strathpine Northbound,7 Eleven,250 GYMPIE Road,Strathpine,QLD,4500,-27.308182,152.989909
61477886,Freedom Fuels Kallangur,Freedom Fuels,1266 Anzac Avenue,Kallangur,QLD,4503,-27.254293,152.982244
61477887,United Bowen,United,Corner Bridson's Road and Bruce Hwy,Bowen,QLD,4805,-20.207791,148.378633
61477888,Ampol Foodary Birtinya,Ampol,Cnr Kawana Way & Station Road,Birtinya,QLD,4575,-26.742463,153.113803
61477889,Ampol Foodary Sippy Downs,Ampol,227-237 Sippy Downs Drive,Sippy Downs,QLD,4556,-26.713282,153.070867
61477890,7-Eleven Eight Mile Plains,7 Eleven,2660 Logan Road,Eight Mile Plains,QLD,4113,-27.585508,153.103855
61477891,Freedom Fuels Kearneys Spring,Freedom Fuels,293-295 Spring Street,Kearneys Spring,QLD,4350,-27.600289,151.947016
61477892,Mundubbera Tyre Service,Independent,Cnr Burnett and Bauer Streets,Mundubbera,QLD,4626,-25.592569,151.300192
61477893,Shell Pomona,Shell,1 Factory Street,Pomona,QLD,4568,-26.365633,152.857858
61477897,7-Eleven Hillcrest,7 Eleven,118-132 Anzac Avenue,Hillcrest,QLD,4118,-27.663808,153.034714
61477898,Costco Ipswich Fuel Station,Costco,1 Wood Street,Bundamba,QLD,4304,-27.590776,152.820541
61477899,Freedom Fuels Noosaville,Freedom Fuels,175 Eumundi Noosa Road,Noosaville,QLD,4566,-26.412295,153.043063
61477902,Killarney's Top Shop,Independent,9 Acacia Street,Killarney,QLD,4373,-28.341763,152.299207
61477909,Tait Toyota Thargomindah,Independent,61 Dowling Street,THargomindah,QLD,4492,-27.996745,143.822806
61477915,Sharon Service Station & Store,Independent,1148 Gin Gin Road,Sharon,QLD,4670,-24.873031,152.262349
61477925,The Oasis Roadhouse,Independent,Lot 8 Kennedy Development Road,Conjuboy,QLD,4872,-18.879787,144.543919
61477926,Speewah Country Tavern,Independent,38 Speewah Road,Speewah,QLD,4881,-16.870951,145.599808
61477928,7-Eleven Caboolture East,7 Eleven,103-107 Lower King Street,Caboolture,QLD,4510,-27.086527,152.965843
61477929,United Merrimac,United,112 Gooding Drive,Merrimac,QLD,4226,-28.045912,153.367603
61477930,EG Ampol Yeppoon,EG Ampol,2 Hoskyn Drive,Yeppoon,QLD,4703,-23.142997,150.734557
61477931,United Rockhampton,United,23 Albert Street,Rockhampton,QLD,4700,-23.373181,150.505921
61477932,United Goondiwindi,United,"2-12 Cemetery Rd, Goondiwindi QLD 4390, Australia",Goondiwindi,QLD,4390,-28.535275,150.327447
61477934,7-Eleven Keperra,7 Eleven,523 Settlement Road,Keperra,QLD,4054,-27.420339,152.948402
61477936,Ampol Foodary Riverview,Ampol,209A Westphalen Drive,Riverview,QLD,4303,-27.589633,152.829979
61477937,United Woolloongabba,United,28 Ipswich Road,Woolloongabba,QLD,4102,-27.487822,153.036259
61477938,Pacific Fuel Solutions Charlton,Pacific Fuel Solutio,10776 Warrego Highway,Charlton,QLD,4350,-27.521723,151.857222
61477939,BP Canungra,BP,46-50 Christie Street,Canungra,QLD,4275,-28.017064,153.165193
61477940,United Sunnybank Hills,United,22 Gowan Road,Sunnybank Hills,QLD,4109,-27.590602,153.065182
61477941,Mt Molloy Service Centre,Independent,8 Brown Street,Mount Molloy,QLD,4871,-16.671907,145.330528
61477942,BP Meandarra OPT,BP,94 Meandarra Talwood Road,Meandarra,QLD,4422,-27.328627,149.877556
61477943,7-Eleven Doolandella,7 Eleven,20 Brookside Street,Doolandella,QLD,4077,-27.612604,152.987512
61477944,Lockyer Valley Ford,Independent,67 Crescent Street,Gatton,QLD,4343,-27.556063,152.280763
61477945,Pacific Fuels Helidon Spa,Pacific Petroleum,7646 Warrego Highway,Helidon Spa,QLD,4344,-27.549811,152.116063
61477946,Ampol Foodary Hendra,Ampol,132A East West Arterial Road,Hendra,QLD,4011,-27.410305,153.072169
61477948,7-Eleven Coolum Beach,7 Eleven,150-156 Yandina-Coolum Road,Coolum Beach,QLD,4573,-26.536219,153.078724
61477949,Metro Petroleum Greenbank,Metro Fuel,356-360 Middle Road,Greenbank,QLD,4124,-27.696955,153.013378
61477951,Shell Hervey Bay,Shell,101 Boat Harbour Drive,Hervey Bay,QLD,4655,-25.287391,152.829778
61477952,Pacific Fuel Solutions Emerald,Pacific Fuel Solutio,Lot 13 Wills Road,Emerald,QLD,4720,-23.489461,148.147312
61477953,7-Eleven Bellmere,7 Eleven,84-86 Bellmere Road,Bellmere,QLD,4510,-27.088873,152.927698
61477954,Shell Gladstone,Shell,8 Wenitong Street,West Gladstone,QLD,4680,-23.859154,151.246165
61477956,Shell Tingalpa,Shell,1354-1362 Wynnum Road,Tingalpa,QLD,4173,-27.472876,153.114364
61477958,Jacobs Well Store,Independent,1159 Pimpama Jacobs Well Road,Jacobs Well,QLD,4208,-27.780634,153.365035
61477960,7-Eleven Park Ridge,7 Eleven,17 Park Ridge Road,Park Ridge,QLD,4125,-27.699136,153.041014
61477961,Freedom Fuels Kawungan,Freedom Fuels,154 Main Street,Kawungan,QLD,4655,-25.294945,152.837455
61477962,7-Eleven Redland Bay South,7 Eleven,101 Collins Street,Redland Bay,QLD,4165,-27.637063,153.305932
61477963,Ampol Foodary Tingalpa,Ampol,1466-1472 Wynnum Road,Tingalpa,QLD,4173,-27.474268,153.121792
61477964,BP Bay City,BP,164 Main Street,Pialba,QLD,4655,-25.295843,152.83723
61477966,Collards Fuel,Independent,3 Rewald Street,Murgon,QLD,4605,-26.236012,151.942225
61477968,Sommer Petroleum,Independent,93 Witta Road,Witta,QLD,4552,-26.725786,152.823982
61477969,Liberty Maryborough,Liberty,157 Walker Street,Maryborough,QLD,4650,-25.525615,152.693392
61477970,BP Northern Beaches,BP,41-43 Arana Drive,Rural View,QLD,4740,-21.062383,149.158801
61477971,Ampol Wacol,Ampol,3505 Ipswich Road,Wacol,QLD,4076,-27.593593,152.922823
61477972,Freedom Fuels Darra South,Freedom Fuels,2596-2602 Ipswich Road,Darra,QLD,4076,-27.572119,152.960533
61477974,7-Eleven Regents Park,7 Eleven,45 Green Road,Regents Park,QLD,4118,-27.688141,153.037822
61477978,Ampol Nambour,Ampol,668 Bli Bli Road,Nambour,QLD,4560,-26.616844,152.973508
61477979,7-Eleven Eden's Crossing,7 Eleven,7001 Sunbird Drive,Redbank Plains,QLD,4301,-27.668674,152.842579
61477980,United Gladstone North,United,35-37 Glenlyon Street,Gladstone,QLD,4680,-23.842303,151.252153
61477981,Coles Express Ormeau,Coles Express,37 Eggersdorf Road,Ormeau,QLD,4208,-27.784906,153.260344
61477982,The Old Empire Café,Independent,24 Brolga Street,Quilpie,QLD,4480,-26.613619,144.270709
61477985,Pacific Fuel Solutions Thabeban,Pacific Fuel Solutio,38 Charlie Triggs Cres,Thabeban,QLD,4670,-24.905125,152.34844
61477986,Ampol Foodary Morningside,Ampol,Cnr Lytton Rd & Colmslie Rd,Morningside,QLD,4170,-27.456655,153.086998
61477987,Mobil Sheridan Street,Mobil,237-241 Sheridan Street,Cairns North,QLD,4870,-16.911853,145.762915
61477988,Liberty Hyde Park,Liberty,199-205 Charters Towers Road,Hyde Park,QLD,4812,-19.284274,146.797099
61477989,Liberty Bokarina,Liberty,408 Nicklin Way,Bokarina,QLD,4575,-26.742658,153.128362
61477990,United Petroleum Upper Coomera,United,396 Tamborine Oxenford Road,Upper Coomera,QLD,4209,-27.900964,153.287629
61477992,BP Paget,BP,124 Diesel Drive,Paget,QLD,4740,-21.195772,149.150575
61477993,Walkamin Store,Independent,1 Banksia St,Walkamin,QLD,4872,-17.130479,145.426807
61477995,Caltex Pimpama,Caltex,62-68 Pimpama-Jacobs Well Road,Pimpama,QLD,4209,-27.816295,153.290362
61477996,Liberty Idalia,Liberty,1/81 Lakeside Drive,Idalia,QLD,4811,-19.310353,146.820871
61477997,EG Ampol Rural View,EG Ampol,10 Eimeo Road,Rural View,QLD,4740,-21.064225,149.159992
61477998,BP Carmila Service Station,BP,1 Music St,Carmila,QLD,4739,-21.908473,149.409313
61477999,7-Eleven Woombye,7 Eleven,229 Nambour Connection Road,Woombye,QLD,4559,-26.667271,152.975398
61478001,Mobil Proserpine,Mobil,3-5 Horsford Place,Proserpine,QLD,4800,-20.403382,148.590127
61478002,United Highfields,United,67 Highfields Road,Highfields,QLD,4352,-27.452764,151.944301
61478004,Liberty Margate,Liberty,291 Oxley Avenue,Margate,QLD,4019,-27.242878,153.106846
61478005,EG Ampol Flagstone,EG Ampol,1 Bushmans Drive,Jimboomba,QLD,4280,-27.816427,152.966695
61478007,Coles Express Yarrabilba,Coles Express,1322-1346 Waterford-Tamborine Road,Logan Village,QLD,4207,-27.779671,153.101107
61478011,United Berrinba,United,188-202 Wayne Goss Drive,Berrinba,QLD,4117,-27.676006,153.079084
61478012,Amamoor General Store & Post Office,Independent,4 Busby Street,Amamoor,QLD,4570,-26.343646,152.673337
61478013,Kandanga Fuel,Independent,50 Main St,Kandanga,QLD,4570,-26.387583,152.67728
61478014,Liberty Thuringowa,Liberty,731 Railway Drive,Thuringowa,QLD,4817,-19.318897,146.728012
61478015,Liberty Imbil,Liberty,3 Imbil-Island Road,Imbil,QLD,4570,-26.459179,152.680882
61478017,Wondai Servo,Independent,81 Haly Street,Wondai,QLD,4606,-26.318335,151.871569
61478018,7-Eleven Morayfield East,7 Eleven,195 Graham Road,Morayfield,QLD,4506,-27.109069,152.967637
61478019,Boost Bluff Servo,Independent,20 Main Street,Bluff,QLD,4702,-23.581927,149.067154
61478020,Liberty Garbutt,Liberty,339-343 Bayswater Road,Garbutt,QLD,4814,-19.272658,146.762995
61478021,Caltex Traveston,Caltex,2028 Old Bruce Highway,Kybong,QLD,4570,-26.342407,152.730514
61478022,United Bethania,United,412 Logan River Road,Bethania,QLD,4205,-27.701413,153.158125
61478023,Marano’s Fuel Edmonton,Independent,69-70 Thomson Road,Edmonton,QLD,4869,-17.018926,145.746202
61478024,Liberty Biloela,Liberty,7-13 Burnett Highway,Biloela,QLD,4715,-24.404389,150.512194
61478025,Mobil Walloon,Mobil,15 Queen Street,Walloon,QLD,4306,-27.605626,152.665549
61478027,United Morayfield,United,182-190 Morayfield Road,Morayfield,QLD,4506,-27.104872,152.947012
61478028,Pacific Fuel Solutions Gracemere,Pacific Fuel Solutio,157 Foster St,Gracemere,QLD,4702,-23.446147,150.441009
61478029,Pearl Energy Harlaxton,Pearl Energy,6 Ruthven St,Harlaxton,QLD,4350,-27.529823,151.957587
61478030,7-Eleven Eight Mile Plains Northbound,7 Eleven,2433 Logan Road,Eight Mile Plains,QLD,4113,-27.573523,153.090709
61478031,Ampol Harristown,Ampol,624 Alderley Street,Harristown,QLD,4350,-27.580633,151.912933
61478032,Pearl Energy Pimpama,Pearl Energy,404 Yawalpah Road,Coomera,QLD,4209,-27.826603,153.330178
61478033,Mobil Hervey Bay,Mobil,12-14 Boat Harbour Drive,Pialba,QLD,4655,-25.285204,152.820244
61478034,Mobil Rural View,Mobil,Shop 1/11 Carl Ct,Rural View,QLD,4740,-21.06333,149.160132
61478035,7-Eleven Mount Warren Park,7 Eleven,1-3 Rochester Drive,Mount Warren Park,QLD,4207,-27.724627,153.212257
61478036,Pacific Fuels Anzac Ave,Pacific Petroleum,382-390 Anzac Avenue,Drayton,QLD,4350,-27.591205,151.915384
61478037,BP Molendinar,BP,383 Southport Nerang Road,Molendinar,QLD,4214,-27.980821,153.375571
61478038,BP Pimpama,BP,Nexus Drive,Pimpama,QLD,4209,-27.822325,153.298123
61478040,NightOwl Caltex Townsville Hervey Range Road,Caltex,72-88 Hervey Range Road,Thuringowa,QLD,4817,-19.320136,146.720599
61478041,7-Eleven  Bracken Ridge North,7 Eleven,451 Bracken Ridge Road,Bracken Ridge,QLD,4017,-27.310024,153.025492
61478042,Liberty Dalby,Liberty,18316 Warrego Highway,Dalby,QLD,4405,-27.170116,151.232533
61478043,Mobil Maleny,Mobil,21 Bunya Square,Maleny,QLD,4552,-26.760892,152.854909
61478044,Mobil Aitkenville,Mobil,210 Nathan Street,Aitkenvale,QLD,4814,-19.303153,146.761375
61478045,Mobil Warwick,Mobil,64A Guy Street,Warwick,QLD,4370,-28.219717,152.029906
61478046,Pearl Energy Rothwell,Pearl Energy,560 Anzac Ave,Rothwell,QLD,4022,-27.216622,153.045792
61478047,Pearl Energy Moorooka,Pearl Energy,930 Ipswich Rd,Moorooka,QLD,4105,-27.527527,153.021086
61478048,BP Elliot Springs,BP,1 Whites Creek Rd,Julago,QLD,4816,-19.371135,146.898687
61478049,Metro Petroleum Fernvale,Metro Fuel,1514 Brisbane Valley Highway,Fernvale,QLD,4306,-27.452986,152.650441
61478050,7-Eleven Logan Village,7 Eleven,2-30 Logan Street,Logan Village,QLD,4207,-27.769654,153.104977
61478051,Atlas Fuel Gympie,Atlas Fuel,47 Pine St,Gympie,QLD,4570,-26.181586,152.652101
61478052,BP Brendale,BP,187 South Pine Road,Brendale,QLD,4500,-27.326494,152.982328
61478053,Ampol Foodary Yarrabilba South,Ampol,19 Mill St,Yarrabilba,QLD,4207,-27.815734,153.122836
61478054,Clifton Fuels,Independent,66 King Street,Clifton,QLD,4361,-27.930007,151.906225
61478056,BP Moorooka,BP,1129 Ipswich Road,Moorooka,QLD,4105,-27.534769,153.014389
61478057,7-Eleven Chandler,7 Eleven,2953 Old Cleveland Road,Chandler,QLD,4155,-27.516283,153.182017
61478058,Metro Petroleum Blackwater,Metro Fuel,2 Bluff St,Blackwater,QLD,4717,-23.585357,148.884533
61478059,EG Ampol Brendale,EG Ampol,Cnr Kremzow Rd & Mackay St,Brendale,QLD,4500,-27.314974,152.966779
61478087,Caltex Crestmead,Caltex,148 Clarke Rd,Creastmead,QLD,4132,-27.693766,153.07742
61478088,7-Eleven Burdell,7 Eleven,4 Market St,Burdell,QLD,4818,-19.254645,146.70228
61478089,7-Eleven Brisbane East,7 Eleven,999 Stanley St,East Brisbane,QLD,4169,-27.48843,153.048528
61478091,Mobil Berserker,Mobil,12 Queen Elizabeth Dr,Berserker,QLD,4701,-23.37154,150.519524
61478092,Mobil Rockhampton,Mobil,20-26 Albert St,Rockhampton,QLD,4700,-23.374035,150.503471
61478093,7-Eleven Sandstone Point,7 Eleven,1713 Bribie Island Rd,Sandstone Point,QLD,4511,-27.071004,153.134228
61478094,7-Eleven Beaudesert,7 Eleven,149-151 Brisbane St,Beaudesert,QLD,4285,-27.984052,152.995763
61478095,Caltex Rockville,Caltex,214 North St,Rockville,QLD,4350,-27.540819,151.942844
61478098,Atlas Fuel St Helens,Atlas Fuel,864 State Route 57,St Helens,QLD,4650,-25.505012,152.711054
61478101,Elborne’s Tyres,Independent,83-85 Campbell St,Millmerran,QLD,4357,-27.878597,151.269042
61478103,Oakey Pie Face,United,71 Aubigny Road,Oakey,QLD,4401,-27.449495,151.716041
61478106,7-Eleven Cornubia,7 Eleven,164 Beenleigh Redland Bay Rd,Cornubia,QLD,4130,-27.670282,153.202986
61478109,BP Augustine Heights,BP,4 Success Circuit,Augustine Heights,QLD,4300,-27.672269,152.895254
61478110,Metro Petroleum Childers,Metro Fuel,164-168 Churchill St,Childers,QLD,4660,-25.234609,152.273601
61478111,BP Glenwood,BP,10 Domans Rd,Kanigan,QLD,4570,-25.960646,152.596958
61478112,Ampol Windsor,Ampol,143 Newmarket Rd,Windsor,QLD,4030,-27.436703,153.023236
61478113,Coominya Store,Independent,1 Railway St,Coominya,QLD,4311,-27.391256,152.50193
61478114,7-Eleven Mount Gravatt,7 Eleven,1329-1339 Logan Rd,Mount Gravatt,QLD,4122,-27.535164,153.076301
61478115,Metco Petroleum Warwick,Independent,68 Albion St,Warwick,QLD,4370,-28.218218,152.034858
61478116,7-Eleven Bushland Beach,7 Eleven,"Cnr Lynwood Ave & Mount Low Parkway, Bushland Beach",Bushland Beach,QLD,4818,-19.200299,146.673699
61478117,Sure Ogmore Tuck Stop,Shell,74833 St Lawrence Rd,Ogmore,QLD,4706,-22.688154,149.627334
61478118,Ampol Farleigh,Ampol,971 Bruce Hwy,Glenella,QLD,4740,-21.106585,149.097318
61478119,Mobil Gracemere,Mobil,16-18 Lawrie St,Gracemere,QLD,4702,-23.438507,150.457624
61478121,Caltex Garbutt,Caltex,93 Dalrymple Rd,Garbutt,QLD,4814,-19.269718,146.773945
61478122,Mobil Richmond,Mobil,323-345 Mackay Bucasia Road,Richmond,QLD,4740,-21.096632,149.160008
61478123,Metro Bowen,Metro Fuel,47 Leichhardt St,Bowen,QLD,4805,-20.011323,148.237294
61478188,BP Normanton Foodworks,BP,59-63  Landsborough St,Normanton,QLD,4830,-17.673268,141.07459
61478189,Yelarbon Roadhouse,Independent,21 Taloom St,Yelarbon,QLD,4388,-28.572268,150.75256
61478190,Coles Express Currumbin,Coles Express,3a/1 Stewart Rd,Currumbin Waters,QLD,4223,-28.146154,153.477007
61478191,7-Eleven Maryborough,7 Eleven,341 Alice St,Maryborough,QLD,4650,-25.537259,152.695557
61478192,7-Eleven Wilsonton,7 Eleven,415 Bridge St,Wilsonton,QLD,4350,-27.543508,151.923754
61478193,7-Eleven Northgate,7 Eleven,185 Toombul Rd,Northgate,QLD,4013,-27.391787,153.071175
61478194,Ampol Robina Parkway,Ampol,8 Laver Dr,Robina,QLD,4226,-28.08149,153.382509
61478196,Pearl Energy Robina,Pearl Energy,299 Scottsdale Dr,Robina,QLD,4226,-28.0915,153.395626
61478197,Liberty Dulacca,Liberty,33-35 Glynn Ave,Dulacca,QLD,4425,-26.643414,149.761182
61478198,United Mitchelton,United,511 Samford Rd,Mitchelton,QLD,4053,-27.414556,152.977174
61478199,7-Eleven Gympie South,7 Eleven,48 Exhibition Rd,Southside,QLD,4570,-26.199012,152.648161
61478200,Mobil Chinchilla,Mobil,"9/13 Warrego Hwy, Chinchilla QLD 4413, Australia",Chinchilla,QLD,4413,-26.743116,150.634289
